asset,loss,model_a,model_b,origins,n_used,dropped
DAX,qlike,patchtst,garch11_t,4996,4996,0
DAX,qlike,patchtst,gjr,4996,4996,0
DAX,qlike,patchtst,har,4996,4996,0
DAX,qlike,patchtst,lgbm,4996,4996,0
DAX,qlike,patchtst,moirai,4996,4996,0
DAX,qlike,patchtst,naive,4996,4996,0
DAX,qlike,patchtst,patchtst,4996,4996,0
DAX,qlike,patchtst,timesfm,4996,4996,0
DAX,qlike,timesfm,autoarima,4996,4996,0
DAX,qlike,timesfm,autoets,4996,4996,0
DAX,qlike,timesfm,chronos,4996,4996,0
DAX,qlike,timesfm,ewma,4996,4996,0
DAX,qlike,timesfm,garch11,4996,4996,0
DAX,qlike,timesfm,garch11_t,4996,4996,0
DAX,qlike,timesfm,gjr,4996,4996,0
DAX,qlike,timesfm,har,4996,4996,0
DAX,qlike,timesfm,lgbm,4996,4996,0
DAX,qlike,timesfm,moirai,4996,4996,0
DAX,qlike,timesfm,naive,4996,4996,0
DAX,qlike,timesfm,patchtst,4996,4996,0
DAX,qlike,timesfm,timesfm,4996,4996,0
DAX,fz0_0p01,autoarima,autoarima,4996,4996,0
DAX,fz0_0p01,autoarima,autoets,4996,4996,0
DAX,fz0_0p01,autoarima,chronos,4996,4996,0
DAX,fz0_0p01,autoarima,ewma,4996,4996,0
DAX,fz0_0p01,autoarima,garch11,4996,4996,0
DAX,fz0_0p01,autoarima,garch11_t,4996,4996,0
DAX,fz0_0p01,autoarima,gjr,4996,4996,0
DAX,fz0_0p01,autoarima,har,4996,4996,0
DAX,fz0_0p01,autoarima,lgbm,4996,4996,0
DAX,fz0_0p01,autoarima,moirai,4996,4996,0
DAX,fz0_0p01,autoarima,naive,4996,4996,0
DAX,fz0_0p01,autoarima,patchtst,4996,4996,0
DAX,fz0_0p01,autoarima,timesfm,4996,4996,0
DAX,fz0_0p01,autoets,autoarima,4996,4996,0
DAX,fz0_0p01,autoets,autoets,4996,4996,0
DAX,fz0_0p01,autoets,chronos,4996,4996,0
DAX,fz0_0p01,autoets,ewma,4996,4996,0
DAX,fz0_0p01,autoets,garch11,4996,4996,0
DAX,fz0_0p01,autoets,garch11_t,4996,4996,0
DAX,fz0_0p01,autoets,gjr,4996,4996,0
DAX,fz0_0p01,autoets,har,4996,4996,0
DAX,fz0_0p01,autoets,lgbm,4996,4996,0
DAX,fz0_0p01,autoets,moirai,4996,4996,0
DAX,fz0_0p01,autoets,naive,4996,4996,0
DAX,fz0_0p01,autoets,patchtst,4996,4996,0
DAX,fz0_0p01,autoets,timesfm,4996,4996,0
DAX,fz0_0p01,chronos,autoarima,4996,4996,0
DAX,fz0_0p01,chronos,autoets,4996,4996,0
DAX,fz0_0p01,chronos,chronos,4996,4996,0
DAX,fz0_0p01,chronos,ewma,4996,4996,0
DAX,fz0_0p01,chronos,garch11,4996,4996,0
DAX,fz0_0p01,chronos,garch11_t,4996,4996,0
DAX,fz0_0p01,chronos,gjr,4996,4996,0
DAX,fz0_0p01,chronos,har,4996,4996,0
DAX,fz0_0p01,chronos,lgbm,4996,4996,0
DAX,fz0_0p01,chronos,moirai,4996,4996,0
DAX,fz0_0p01,chronos,naive,4996,4996,0
DAX,fz0_0p01,chronos,patchtst,4996,4996,0
DAX,fz0_0p01,chronos,timesfm,4996,4996,0
DAX,fz0_0p01,ewma,autoarima,4996,4996,0
DAX,fz0_0p01,ewma,autoets,4996,4996,0
DAX,fz0_0p01,ewma,chronos,4996,4996,0
DAX,fz0_0p01,ewma,ewma,4996,4996,0
DAX,fz0_0p01,ewma,garch11,4996,4996,0
DAX,fz0_0p01,ewma,garch11_t,4996,4996,0
DAX,fz0_0p01,ewma,gjr,4996,4996,0
DAX,fz0_0p01,ewma,har,4996,4996,0
DAX,fz0_0p01,ewma,lgbm,4996,4996,0
DAX,fz0_0p01,ewma,moirai,4996,4996,0
DAX,fz0_0p01,ewma,naive,4996,4996,0
DAX,fz0_0p01,ewma,patchtst,4996,4996,0
DAX,fz0_0p01,ewma,timesfm,4996,4996,0
DAX,fz0_0p01,garch11,autoarima,4996,4996,0
DAX,fz0_0p01,garch11,autoets,4996,4996,0
DAX,fz0_0p01,garch11,chronos,4996,4996,0
DAX,fz0_0p01,garch11,ewma,4996,4996,0
DAX,fz0_0p01,garch11,garch11,4996,4996,0
DAX,fz0_0p01,garch11,garch11_t,4996,4996,0
DAX,fz0_0p01,garch11,gjr,4996,4996,0
DAX,fz0_0p01,garch11,har,4996,4996,0
DAX,fz0_0p01,garch11,lgbm,4996,4996,0
DAX,fz0_0p01,garch11,moirai,4996,4996,0
DAX,fz0_0p01,garch11,naive,4996,4996,0
DAX,fz0_0p01,garch11,patchtst,4996,4996,0
DAX,fz0_0p01,garch11,timesfm,4996,4996,0
DAX,fz0_0p01,garch11_t,autoarima,4996,4996,0
DAX,fz0_0p01,garch11_t,autoets,4996,4996,0
DAX,fz0_0p01,garch11_t,chronos,4996,4996,0
DAX,fz0_0p01,garch11_t,ewma,4996,4996,0
DAX,fz0_0p01,garch11_t,garch11,4996,4996,0
DAX,fz0_0p01,garch11_t,garch11_t,4996,4996,0
DAX,fz0_0p01,garch11_t,gjr,4996,4996,0
DAX,fz0_0p01,garch11_t,har,4996,4996,0
DAX,fz0_0p01,garch11_t,lgbm,4996,4996,0
DAX,fz0_0p01,garch11_t,moirai,4996,4996,0
DAX,fz0_0p01,garch11_t,naive,4996,4996,0
DAX,fz0_0p01,garch11_t,patchtst,4996,4996,0
DAX,fz0_0p01,garch11_t,timesfm,4996,4996,0
DAX,fz0_0p01,gjr,autoarima,4996,4996,0
DAX,fz0_0p01,gjr,autoets,4996,4996,0
DAX,fz0_0p01,gjr,chronos,4996,4996,0
DAX,fz0_0p01,gjr,ewma,4996,4996,0
DAX,fz0_0p01,gjr,garch11,4996,4996,0
DAX,fz0_0p01,gjr,garch11_t,4996,4996,0
DAX,fz0_0p01,gjr,gjr,4996,4996,0
DAX,fz0_0p01,gjr,har,4996,4996,0
DAX,fz0_0p01,gjr,lgbm,4996,4996,0
DAX,fz0_0p01,gjr,moirai,4996,4996,0
DAX,fz0_0p01,gjr,naive,4996,4996,0
DAX,fz0_0p01,gjr,patchtst,4996,4996,0
DAX,fz0_0p01,gjr,timesfm,4996,4996,0
DAX,fz0_0p01,har,autoarima,4996,4996,0
DAX,fz0_0p01,har,autoets,4996,4996,0
DAX,fz0_0p01,har,chronos,4996,4996,0
DAX,fz0_0p01,har,ewma,4996,4996,0
DAX,fz0_0p01,har,garch11,4996,4996,0
DAX,fz0_0p01,har,garch11_t,4996,4996,0
DAX,fz0_0p01,har,gjr,4996,4996,0
DAX,fz0_0p01,har,har,4996,4996,0
DAX,fz0_0p01,har,lgbm,4996,4996,0
DAX,fz0_0p01,har,moirai,4996,4996,0
DAX,fz0_0p01,har,naive,4996,4996,0
DAX,fz0_0p01,har,patchtst,4996,4996,0
DAX,fz0_0p01,har,timesfm,4996,4996,0
DAX,fz0_0p01,lgbm,autoarima,4996,4996,0
DAX,fz0_0p01,lgbm,autoets,4996,4996,0
DAX,fz0_0p01,lgbm,chronos,4996,4996,0
DAX,fz0_0p01,lgbm,ewma,4996,4996,0
DAX,fz0_0p01,lgbm,garch11,4996,4996,0
DAX,fz0_0p01,lgbm,garch11_t,4996,4996,0
DAX,fz0_0p01,lgbm,gjr,4996,4996,0
DAX,fz0_0p01,lgbm,har,4996,4996,0
DAX,fz0_0p01,lgbm,lgbm,4996,4996,0
DAX,fz0_0p01,lgbm,moirai,4996,4996,0
DAX,fz0_0p01,lgbm,naive,4996,4996,0
DAX,fz0_0p01,lgbm,patchtst,4996,4996,0
DAX,fz0_0p01,lgbm,timesfm,4996,4996,0
DAX,fz0_0p01,moirai,autoarima,4996,4996,0
DAX,fz0_0p01,moirai,autoets,4996,4996,0
DAX,fz0_0p01,moirai,chronos,4996,4996,0
DAX,fz0_0p01,moirai,ewma,4996,4996,0
DAX,fz0_0p01,moirai,garch11,4996,4996,0
DAX,fz0_0p01,moirai,garch11_t,4996,4996,0
DAX,fz0_0p01,moirai,gjr,4996,4996,0
DAX,fz0_0p01,moirai,har,4996,4996,0
DAX,fz0_0p01,moirai,lgbm,4996,4996,0
DAX,fz0_0p01,moirai,moirai,4996,4996,0
DAX,fz0_0p01,moirai,naive,4996,4996,0
DAX,fz0_0p01,moirai,patchtst,4996,4996,0
DAX,fz0_0p01,moirai,timesfm,4996,4996,0
DAX,fz0_0p01,naive,autoarima,4996,4996,0
DAX,fz0_0p01,naive,autoets,4996,4996,0
DAX,fz0_0p01,naive,chronos,4996,4996,0
DAX,fz0_0p01,naive,ewma,4996,4996,0
DAX,fz0_0p01,naive,garch11,4996,4996,0
DAX,fz0_0p01,naive,garch11_t,4996,4996,0
DAX,fz0_0p01,naive,gjr,4996,4996,0
DAX,fz0_0p01,naive,har,4996,4996,0
DAX,fz0_0p01,naive,lgbm,4996,4996,0
DAX,fz0_0p01,naive,moirai,4996,4996,0
DAX,fz0_0p01,naive,naive,4996,4996,0
DAX,fz0_0p01,naive,patchtst,4996,4996,0
DAX,fz0_0p01,naive,timesfm,4996,4996,0
DAX,fz0_0p01,patchtst,autoarima,4996,4996,0
DAX,fz0_0p01,patchtst,autoets,4996,4996,0
DAX,fz0_0p01,patchtst,chronos,4996,4996,0
DAX,fz0_0p01,patchtst,ewma,4996,4996,0
DAX,fz0_0p01,patchtst,garch11,4996,4996,0
DAX,fz0_0p01,patchtst,garch11_t,4996,4996,0
DAX,fz0_0p01,patchtst,gjr,4996,4996,0
DAX,fz0_0p01,patchtst,har,4996,4996,0
DAX,fz0_0p01,patchtst,lgbm,4996,4996,0
DAX,fz0_0p01,patchtst,moirai,4996,4996,0
DAX,fz0_0p01,patchtst,naive,4996,4996,0
DAX,fz0_0p01,patchtst,patchtst,4996,4996,0
DAX,fz0_0p01,patchtst,timesfm,4996,4996,0
DAX,fz0_0p01,timesfm,autoarima,4996,4996,0
DAX,fz0_0p01,timesfm,autoets,4996,4996,0
DAX,fz0_0p01,timesfm,chronos,4996,4996,0
DAX,fz0_0p01,timesfm,ewma,4996,4996,0
DAX,fz0_0p01,timesfm,garch11,4996,4996,0
DAX,fz0_0p01,timesfm,garch11_t,4996,4996,0
DAX,fz0_0p01,timesfm,gjr,4996,4996,0
DAX,fz0_0p01,timesfm,har,4996,4996,0
DAX,fz0_0p01,timesfm,lgbm,4996,4996,0
DAX,fz0_0p01,timesfm,moirai,4996,4996,0
DAX,fz0_0p01,timesfm,naive,4996,4996,0
DAX,fz0_0p01,timesfm,patchtst,4996,4996,0
DAX,fz0_0p01,timesfm,timesfm,4996,4996,0
DAX,fz0_0p025,autoarima,autoarima,4996,4996,0
DAX,fz0_0p025,autoarima,autoets,4996,4996,0
DAX,fz0_0p025,autoarima,chronos,4996,4996,0
DAX,fz0_0p025,autoarima,ewma,4996,4996,0
DAX,fz0_0p025,autoarima,garch11,4996,4996,0
DAX,fz0_0p025,autoarima,garch11_t,4996,4996,0
DAX,fz0_0p025,autoarima,gjr,4996,4996,0
DAX,fz0_0p025,autoarima,har,4996,4996,0
DAX,fz0_0p025,autoarima,lgbm,4996,4996,0
DAX,fz0_0p025,autoarima,moirai,4996,4996,0
DAX,fz0_0p025,autoarima,naive,4996,4996,0
DAX,fz0_0p025,autoarima,patchtst,4996,4996,0
DAX,fz0_0p025,autoarima,timesfm,4996,4996,0
DAX,fz0_0p025,autoets,autoarima,4996,4996,0
DAX,fz0_0p025,autoets,autoets,4996,4996,0
DAX,fz0_0p025,autoets,chronos,4996,4996,0
DAX,fz0_0p025,autoets,ewma,4996,4996,0
DAX,fz0_0p025,autoets,garch11,4996,4996,0
DAX,fz0_0p025,autoets,garch11_t,4996,4996,0
DAX,fz0_0p025,autoets,gjr,4996,4996,0
DAX,fz0_0p025,autoets,har,4996,4996,0
DAX,fz0_0p025,autoets,lgbm,4996,4996,0
DAX,fz0_0p025,autoets,moirai,4996,4996,0
DAX,fz0_0p025,autoets,naive,4996,4996,0
DAX,fz0_0p025,autoets,patchtst,4996,4996,0
DAX,fz0_0p025,autoets,timesfm,4996,4996,0
DAX,fz0_0p025,chronos,autoarima,4996,4996,0
DAX,fz0_0p025,chronos,autoets,4996,4996,0
DAX,fz0_0p025,chronos,chronos,4996,4996,0
DAX,fz0_0p025,chronos,ewma,4996,4996,0
DAX,fz0_0p025,chronos,garch11,4996,4996,0
DAX,fz0_0p025,chronos,garch11_t,4996,4996,0
DAX,fz0_0p025,chronos,gjr,4996,4996,0
DAX,fz0_0p025,chronos,har,4996,4996,0
DAX,fz0_0p025,chronos,lgbm,4996,4996,0
DAX,fz0_0p025,chronos,moirai,4996,4996,0
DAX,fz0_0p025,chronos,naive,4996,4996,0
DAX,fz0_0p025,chronos,patchtst,4996,4996,0
DAX,fz0_0p025,chronos,timesfm,4996,4996,0
DAX,fz0_0p025,ewma,autoarima,4996,4996,0
DAX,fz0_0p025,ewma,autoets,4996,4996,0
DAX,fz0_0p025,ewma,chronos,4996,4996,0
DAX,fz0_0p025,ewma,ewma,4996,4996,0
DAX,fz0_0p025,ewma,garch11,4996,4996,0
DAX,fz0_0p025,ewma,garch11_t,4996,4996,0
DAX,fz0_0p025,ewma,gjr,4996,4996,0
DAX,fz0_0p025,ewma,har,4996,4996,0
DAX,fz0_0p025,ewma,lgbm,4996,4996,0
DAX,fz0_0p025,ewma,moirai,4996,4996,0
DAX,fz0_0p025,ewma,naive,4996,4996,0
DAX,fz0_0p025,ewma,patchtst,4996,4996,0
DAX,fz0_0p025,ewma,timesfm,4996,4996,0
DAX,fz0_0p025,garch11,autoarima,4996,4996,0
DAX,fz0_0p025,garch11,autoets,4996,4996,0
DAX,fz0_0p025,garch11,chronos,4996,4996,0
DAX,fz0_0p025,garch11,ewma,4996,4996,0
DAX,fz0_0p025,garch11,garch11,4996,4996,0
DAX,fz0_0p025,garch11,garch11_t,4996,4996,0
DAX,fz0_0p025,garch11,gjr,4996,4996,0
DAX,fz0_0p025,garch11,har,4996,4996,0
DAX,fz0_0p025,garch11,lgbm,4996,4996,0
DAX,fz0_0p025,garch11,moirai,4996,4996,0
DAX,fz0_0p025,garch11,naive,4996,4996,0
DAX,fz0_0p025,garch11,patchtst,4996,4996,0
DAX,fz0_0p025,garch11,timesfm,4996,4996,0
DAX,fz0_0p025,garch11_t,autoarima,4996,4996,0
DAX,fz0_0p025,garch11_t,autoets,4996,4996,0
DAX,fz0_0p025,garch11_t,chronos,4996,4996,0
DAX,fz0_0p025,garch11_t,ewma,4996,4996,0
DAX,fz0_0p025,garch11_t,garch11,4996,4996,0
DAX,fz0_0p025,garch11_t,garch11_t,4996,4996,0
DAX,fz0_0p025,garch11_t,gjr,4996,4996,0
DAX,fz0_0p025,garch11_t,har,4996,4996,0
DAX,fz0_0p025,garch11_t,lgbm,4996,4996,0
DAX,fz0_0p025,garch11_t,moirai,4996,4996,0
DAX,fz0_0p025,garch11_t,naive,4996,4996,0
DAX,fz0_0p025,garch11_t,patchtst,4996,4996,0
DAX,fz0_0p025,garch11_t,timesfm,4996,4996,0
DAX,fz0_0p025,gjr,autoarima,4996,4996,0
DAX,fz0_0p025,gjr,autoets,4996,4996,0
DAX,fz0_0p025,gjr,chronos,4996,4996,0
DAX,fz0_0p025,gjr,ewma,4996,4996,0
DAX,fz0_0p025,gjr,garch11,4996,4996,0
DAX,fz0_0p025,gjr,garch11_t,4996,4996,0
DAX,fz0_0p025,gjr,gjr,4996,4996,0
DAX,fz0_0p025,gjr,har,4996,4996,0
DAX,fz0_0p025,gjr,lgbm,4996,4996,0
DAX,fz0_0p025,gjr,moirai,4996,4996,0
DAX,fz0_0p025,gjr,naive,4996,4996,0
DAX,fz0_0p025,gjr,patchtst,4996,4996,0
DAX,fz0_0p025,gjr,timesfm,4996,4996,0
DAX,fz0_0p025,har,autoarima,4996,4996,0
DAX,fz0_0p025,har,autoets,4996,4996,0
DAX,fz0_0p025,har,chronos,4996,4996,0
DAX,fz0_0p025,har,ewma,4996,4996,0
DAX,fz0_0p025,har,garch11,4996,4996,0
DAX,fz0_0p025,har,garch11_t,4996,4996,0
DAX,fz0_0p025,har,gjr,4996,4996,0
DAX,fz0_0p025,har,har,4996,4996,0
DAX,fz0_0p025,har,lgbm,4996,4996,0
DAX,fz0_0p025,har,moirai,4996,4996,0
DAX,fz0_0p025,har,naive,4996,4996,0
DAX,fz0_0p025,har,patchtst,4996,4996,0
DAX,fz0_0p025,har,timesfm,4996,4996,0
DAX,fz0_0p025,lgbm,autoarima,4996,4996,0
DAX,fz0_0p025,lgbm,autoets,4996,4996,0
DAX,fz0_0p025,lgbm,chronos,4996,4996,0
DAX,fz0_0p025,lgbm,ewma,4996,4996,0
DAX,fz0_0p025,lgbm,garch11,4996,4996,0
DAX,fz0_0p025,lgbm,garch11_t,4996,4996,0
DAX,fz0_0p025,lgbm,gjr,4996,4996,0
DAX,fz0_0p025,lgbm,har,4996,4996,0
DAX,fz0_0p025,lgbm,lgbm,4996,4996,0
DAX,fz0_0p025,lgbm,moirai,4996,4996,0
DAX,fz0_0p025,lgbm,naive,4996,4996,0
DAX,fz0_0p025,lgbm,patchtst,4996,4996,0
DAX,fz0_0p025,lgbm,timesfm,4996,4996,0
DAX,fz0_0p025,moirai,autoarima,4996,4996,0
DAX,fz0_0p025,moirai,autoets,4996,4996,0
DAX,fz0_0p025,moirai,chronos,4996,4996,0
DAX,fz0_0p025,moirai,ewma,4996,4996,0
DAX,fz0_0p025,moirai,garch11,4996,4996,0
DAX,fz0_0p025,moirai,garch11_t,4996,4996,0
DAX,fz0_0p025,moirai,gjr,4996,4996,0
DAX,fz0_0p025,moirai,har,4996,4996,0
DAX,fz0_0p025,moirai,lgbm,4996,4996,0
DAX,fz0_0p025,moirai,moirai,4996,4996,0
DAX,fz0_0p025,moirai,naive,4996,4996,0
DAX,fz0_0p025,moirai,patchtst,4996,4996,0
DAX,fz0_0p025,moirai,timesfm,4996,4996,0
DAX,fz0_0p025,naive,autoarima,4996,4996,0
DAX,fz0_0p025,naive,autoets,4996,4996,0
DAX,fz0_0p025,naive,chronos,4996,4996,0
DAX,fz0_0p025,naive,ewma,4996,4996,0
DAX,fz0_0p025,naive,garch11,4996,4996,0
DAX,fz0_0p025,naive,garch11_t,4996,4996,0
DAX,fz0_0p025,naive,gjr,4996,4996,0
DAX,fz0_0p025,naive,har,4996,4996,0
DAX,fz0_0p025,naive,lgbm,4996,4996,0
DAX,fz0_0p025,naive,moirai,4996,4996,0
DAX,fz0_0p025,naive,naive,4996,4996,0
DAX,fz0_0p025,naive,patchtst,4996,4996,0
DAX,fz0_0p025,naive,timesfm,4996,4996,0
DAX,fz0_0p025,patchtst,autoarima,4996,4996,0
DAX,fz0_0p025,patchtst,autoets,4996,4996,0
DAX,fz0_0p025,patchtst,chronos,4996,4996,0
DAX,fz0_0p025,patchtst,ewma,4996,4996,0
DAX,fz0_0p025,patchtst,garch11,4996,4996,0
DAX,fz0_0p025,patchtst,garch11_t,4996,4996,0
DAX,fz0_0p025,patchtst,gjr,4996,4996,0
DAX,fz0_0p025,patchtst,har,4996,4996,0
DAX,fz0_0p025,patchtst,lgbm,4996,4996,0
DAX,fz0_0p025,patchtst,moirai,4996,4996,0
DAX,fz0_0p025,patchtst,naive,4996,4996,0
DAX,fz0_0p025,patchtst,patchtst,4996,4996,0
DAX,fz0_0p025,patchtst,timesfm,4996,4996,0
DAX,fz0_0p025,timesfm,autoarima,4996,4996,0
DAX,fz0_0p025,timesfm,autoets,4996,4996,0
DAX,fz0_0p025,timesfm,chronos,4996,4996,0
DAX,fz0_0p025,timesfm,ewma,4996,4996,0
DAX,fz0_0p025,timesfm,garch11,4996,4996,0
DAX,fz0_0p025,timesfm,garch11_t,4996,4996,0
DAX,fz0_0p025,timesfm,gjr,4996,4996,0
DAX,fz0_0p025,timesfm,har,4996,4996,0
DAX,fz0_0p025,timesfm,lgbm,4996,4996,0
DAX,fz0_0p025,timesfm,moirai,4996,4996,0
DAX,fz0_0p025,timesfm,naive,4996,4996,0
DAX,fz0_0p025,timesfm,patchtst,4996,4996,0
DAX,fz0_0p025,timesfm,timesfm,4996,4996,0
DAX,fz0_0p05,autoarima,autoarima,4996,4996,0
DAX,fz0_0p05,autoarima,autoets,4996,4996,0
DAX,fz0_0p05,autoarima,chronos,4996,4996,0
DAX,fz0_0p05,autoarima,ewma,4996,4996,0
DAX,fz0_0p05,autoarima,garch11,4996,4996,0
DAX,fz0_0p05,autoarima,garch11_t,4996,4996,0
DAX,fz0_0p05,autoarima,gjr,4996,4996,0
DAX,fz0_0p05,autoarima,har,4996,4996,0
DAX,fz0_0p05,autoarima,lgbm,4996,4996,0
DAX,fz0_0p05,autoarima,moirai,4996,4996,0
DAX,fz0_0p05,autoarima,naive,4996,4996,0
DAX,fz0_0p05,autoarima,patchtst,4996,4996,0
DAX,fz0_0p05,autoarima,timesfm,4996,4996,0
DAX,fz0_0p05,autoets,autoarima,4996,4996,0
DAX,fz0_0p05,autoets,autoets,4996,4996,0
DAX,fz0_0p05,autoets,chronos,4996,4996,0
DAX,fz0_0p05,autoets,ewma,4996,4996,0
DAX,fz0_0p05,autoets,garch11,4996,4996,0
DAX,fz0_0p05,autoets,garch11_t,4996,4996,0
DAX,fz0_0p05,autoets,gjr,4996,4996,0
DAX,fz0_0p05,autoets,har,4996,4996,0
DAX,fz0_0p05,autoets,lgbm,4996,4996,0
DAX,fz0_0p05,autoets,moirai,4996,4996,0
DAX,fz0_0p05,autoets,naive,4996,4996,0
DAX,fz0_0p05,autoets,patchtst,4996,4996,0
DAX,fz0_0p05,autoets,timesfm,4996,4996,0
DAX,fz0_0p05,chronos,autoarima,4996,4996,0
DAX,fz0_0p05,chronos,autoets,4996,4996,0
DAX,fz0_0p05,chronos,chronos,4996,4996,0
DAX,fz0_0p05,chronos,ewma,4996,4996,0
DAX,fz0_0p05,chronos,garch11,4996,4996,0
DAX,fz0_0p05,chronos,garch11_t,4996,4996,0
DAX,fz0_0p05,chronos,gjr,4996,4996,0
DAX,fz0_0p05,chronos,har,4996,4996,0
DAX,fz0_0p05,chronos,lgbm,4996,4996,0
DAX,fz0_0p05,chronos,moirai,4996,4996,0
DAX,fz0_0p05,chronos,naive,4996,4996,0
DAX,fz0_0p05,chronos,patchtst,4996,4996,0
DAX,fz0_0p05,chronos,timesfm,4996,4996,0
DAX,fz0_0p05,ewma,autoarima,4996,4996,0
DAX,fz0_0p05,ewma,autoets,4996,4996,0
DAX,fz0_0p05,ewma,chronos,4996,4996,0
DAX,fz0_0p05,ewma,ewma,4996,4996,0
DAX,fz0_0p05,ewma,garch11,4996,4996,0
DAX,fz0_0p05,ewma,garch11_t,4996,4996,0
DAX,fz0_0p05,ewma,gjr,4996,4996,0
DAX,fz0_0p05,ewma,har,4996,4996,0
DAX,fz0_0p05,ewma,lgbm,4996,4996,0
DAX,fz0_0p05,ewma,moirai,4996,4996,0
DAX,fz0_0p05,ewma,naive,4996,4996,0
DAX,fz0_0p05,ewma,patchtst,4996,4996,0
DAX,fz0_0p05,ewma,timesfm,4996,4996,0
DAX,fz0_0p05,garch11,autoarima,4996,4996,0
DAX,fz0_0p05,garch11,autoets,4996,4996,0
DAX,fz0_0p05,garch11,chronos,4996,4996,0
DAX,fz0_0p05,garch11,ewma,4996,4996,0
DAX,fz0_0p05,garch11,garch11,4996,4996,0
DAX,fz0_0p05,garch11,garch11_t,4996,4996,0
DAX,fz0_0p05,garch11,gjr,4996,4996,0
DAX,fz0_0p05,garch11,har,4996,4996,0
DAX,fz0_0p05,garch11,lgbm,4996,4996,0
DAX,fz0_0p05,garch11,moirai,4996,4996,0
DAX,fz0_0p05,garch11,naive,4996,4996,0
DAX,fz0_0p05,garch11,patchtst,4996,4996,0
DAX,fz0_0p05,garch11,timesfm,4996,4996,0
DAX,fz0_0p05,garch11_t,autoarima,4996,4996,0
DAX,fz0_0p05,garch11_t,autoets,4996,4996,0
DAX,fz0_0p05,garch11_t,chronos,4996,4996,0
DAX,fz0_0p05,garch11_t,ewma,4996,4996,0
DAX,fz0_0p05,garch11_t,garch11,4996,4996,0
DAX,fz0_0p05,garch11_t,garch11_t,4996,4996,0
DAX,fz0_0p05,garch11_t,gjr,4996,4996,0
DAX,fz0_0p05,garch11_t,har,4996,4996,0
DAX,fz0_0p05,garch11_t,lgbm,4996,4996,0
DAX,fz0_0p05,garch11_t,moirai,4996,4996,0
DAX,fz0_0p05,garch11_t,naive,4996,4996,0
DAX,fz0_0p05,garch11_t,patchtst,4996,4996,0
DAX,fz0_0p05,garch11_t,timesfm,4996,4996,0
DAX,fz0_0p05,gjr,autoarima,4996,4996,0
DAX,fz0_0p05,gjr,autoets,4996,4996,0
DAX,fz0_0p05,gjr,chronos,4996,4996,0
DAX,fz0_0p05,gjr,ewma,4996,4996,0
DAX,fz0_0p05,gjr,garch11,4996,4996,0
DAX,fz0_0p05,gjr,garch11_t,4996,4996,0
DAX,fz0_0p05,gjr,gjr,4996,4996,0
DAX,fz0_0p05,gjr,har,4996,4996,0
DAX,fz0_0p05,gjr,lgbm,4996,4996,0
DAX,fz0_0p05,gjr,moirai,4996,4996,0
DAX,fz0_0p05,gjr,naive,4996,4996,0
DAX,fz0_0p05,gjr,patchtst,4996,4996,0
DAX,fz0_0p05,gjr,timesfm,4996,4996,0
DAX,fz0_0p05,har,autoarima,4996,4996,0
DAX,fz0_0p05,har,autoets,4996,4996,0
DAX,fz0_0p05,har,chronos,4996,4996,0
DAX,fz0_0p05,har,ewma,4996,4996,0
DAX,fz0_0p05,har,garch11,4996,4996,0
DAX,fz0_0p05,har,garch11_t,4996,4996,0
DAX,fz0_0p05,har,gjr,4996,4996,0
DAX,fz0_0p05,har,har,4996,4996,0
DAX,fz0_0p05,har,lgbm,4996,4996,0
DAX,fz0_0p05,har,moirai,4996,4996,0
DAX,fz0_0p05,har,naive,4996,4996,0
DAX,fz0_0p05,har,patchtst,4996,4996,0
DAX,fz0_0p05,har,timesfm,4996,4996,0
DAX,fz0_0p05,lgbm,autoarima,4996,4996,0
DAX,fz0_0p05,lgbm,autoets,4996,4996,0
DAX,fz0_0p05,lgbm,chronos,4996,4996,0
DAX,fz0_0p05,lgbm,ewma,4996,4996,0
DAX,fz0_0p05,lgbm,garch11,4996,4996,0
DAX,fz0_0p05,lgbm,garch11_t,4996,4996,0
DAX,fz0_0p05,lgbm,gjr,4996,4996,0
DAX,fz0_0p05,lgbm,har,4996,4996,0
DAX,fz0_0p05,lgbm,lgbm,4996,4996,0
DAX,fz0_0p05,lgbm,moirai,4996,4996,0
DAX,fz0_0p05,lgbm,naive,4996,4996,0
DAX,fz0_0p05,lgbm,patchtst,4996,4996,0
DAX,fz0_0p05,lgbm,timesfm,4996,4996,0
DAX,fz0_0p05,moirai,autoarima,4996,4996,0
DAX,fz0_0p05,moirai,autoets,4996,4996,0
DAX,fz0_0p05,moirai,chronos,4996,4996,0
DAX,fz0_0p05,moirai,ewma,4996,4996,0
DAX,fz0_0p05,moirai,garch11,4996,4996,0
DAX,fz0_0p05,moirai,garch11_t,4996,4996,0
DAX,fz0_0p05,moirai,gjr,4996,4996,0
DAX,fz0_0p05,moirai,har,4996,4996,0
DAX,fz0_0p05,moirai,lgbm,4996,4996,0
DAX,fz0_0p05,moirai,moirai,4996,4996,0
DAX,fz0_0p05,moirai,naive,4996,4996,0
DAX,fz0_0p05,moirai,patchtst,4996,4996,0
DAX,fz0_0p05,moirai,timesfm,4996,4996,0
DAX,fz0_0p05,naive,autoarima,4996,4996,0
DAX,fz0_0p05,naive,autoets,4996,4996,0
DAX,fz0_0p05,naive,chronos,4996,4996,0
DAX,fz0_0p05,naive,ewma,4996,4996,0
